episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_metric_batches_dropped,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
512.9725297854158,6.059827837132046,302.82754071025255,130.01213447384126,5027,0,655360,False,26214400,392100,41,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-05-53,1568441153,42.01411986351013,1656.80131316185,31557,jimmy-desktop,10.142.16.225,1656.80131316185,26214400,41,10,d6d2e6ec,15.568661858927758,2.8708231329203366,1.0006670776998825,26214400,26214400,400,0,5193.96,78.869,nan,nan,4132.034,400,2.88,1.716275036233995,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
420.23984341972084,6.669176741241994,304.52471940065675,130.23635284810126,5056,0,655360,False,26869760,397156,42,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-06-35,1568441195,42.091331481933594,1698.8926446437836,31557,jimmy-desktop,10.142.16.225,1698.8926446437836,26869760,42,10,d6d2e6ec,15.584757627890246,2.8723294582010768,1.0032854575943229,26869760,26869760,410,0,5187.521,80.044,nan,nan,4121.005,410,2.98,1.7605680901345453,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
409.58297750782543,6.684112117855654,306.74137214880653,131.1704477012648,4981,0,655360,False,27525120,402137,43,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-07-18,1568441238,42.156046867370605,1741.0486915111542,31557,jimmy-desktop,10.142.16.225,1741.0486915111542,27525120,43,10,d6d2e6ec,15.600872644580498,2.8737005592293854,1.0059655286490163,27525120,27525120,420,0,5187.556,81.936,nan,nan,4126.953,420,2.86,1.6734395716607158,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
406.74621305053995,5.571258931152801,306.6896047848466,130.61066878980893,5024,0,655360,False,28180480,407161,44,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-08-00,1568441280,42.156047105789185,1783.2047386169434,31557,jimmy-desktop,10.142.16.225,1783.2047386169434,28180480,44,10,d6d2e6ec,15.616562558079657,2.8755617028889824,1.0085792548844787,28180480,28180480,430,0,5193.147,77.5,nan,nan,4133.086,430,2.86,1.637192719260625,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
427.1690347477556,7.413113496663813,307.17045470220097,130.8546325878594,5008,0,655360,False,28835840,412169,45,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-08-42,1568441322,42.09627604484558,1825.301014661789,31557,jimmy-desktop,10.142.16.225,1825.301014661789,28835840,45,10,d6d2e6ec,15.630558573346184,2.877099620392,1.0107652887589647,28835840,28835840,440,0,5194.236,78.375,nan,nan,4136.15,440,2.86,1.637192719260625,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
494.88941512435525,5.3610955629633805,309.0560925445524,130.90869130869132,5005,0,655360,False,29491200,417174,46,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-09-24,1568441364,42.12652778625488,1867.4275424480438,31557,jimmy-desktop,10.142.16.225,1867.4275424480438,29491200,46,10,d6d2e6ec,15.644714210771568,2.878215052330906,1.0130833977919487,29491200,29491200,450,0,5191.819,76.988,nan,nan,4129.819,450,2.84,1.6292329483533041,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
413.23881175303325,7.41800612878203,309.2132854700121,130.78274760383385,5008,0,655360,False,30146560,422182,47,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-10-06,1568441406,42.140801191329956,1909.5683436393738,31557,jimmy-desktop,10.142.16.225,1909.5683436393738,30146560,47,10,d6d2e6ec,15.657647129128916,2.8794426039065804,1.0155255870767408,30146560,30146560,460,0,5192.041,79.361,nan,nan,4134.704,460,2.86,1.6125755796240993,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
470.1231039543916,5.801493866167819,309.6561074239334,130.6416035101715,5014,0,655360,False,30801920,427196,48,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-10-48,1568441448,42.08497667312622,1951.6533203125,31557,jimmy-desktop,10.142.16.225,1951.6533203125,30801920,48,10,d6d2e6ec,15.669964823941424,2.880660482032642,1.017578870301794,30801920,30801920,470,0,5193.165,80.248,nan,nan,4133.495,470,2.86,1.6125755796240993,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
405.75368695149325,6.7481234836201125,311.1218777048646,130.78690807799444,5026,0,655360,False,31457280,432222,49,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-11-30,1568441490,42.122645139694214,1993.7759654521942,31557,jimmy-desktop,10.142.16.225,1993.7759654521942,31457280,49,10,d6d2e6ec,15.682232113449484,2.8820196639115325,1.0198611088481597,31457280,31457280,480,0,5193.846,79.579,nan,nan,4126.561,480,2.84,1.5793669617919708,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
420.6667473475628,7.466664046712216,313.6076182156696,131.37081579474844,4989,0,655360,False,32112640,437211,50,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-12-13,1568441533,42.072335958480835,2035.848301410675,31557,jimmy-desktop,10.142.16.225,2035.848301410675,32112640,50,10,d6d2e6ec,15.693751535685664,2.8830485993467803,1.0218691188462659,32112640,32112640,490,0,5193.412,79.21,nan,nan,4131.123,490,2.88,1.6079800993793425,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
389.9391118840252,6.212936442203794,312.633405847071,130.80747700919633,5002,0,655360,False,32768000,442213,51,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-12-55,1568441575,42.328816652297974,2078.177118062973,31557,jimmy-desktop,10.142.16.225,2078.177118062973,32768000,51,10,d6d2e6ec,15.70616422473483,2.8841190383344486,1.0238410288184179,32768000,32768000,500,0,5194.03,77.351,nan,nan,4126.602,500,2.88,1.6326665305566843,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
439.9386818997533,8.248783035276944,314.1550097203949,130.9826312637253,5009,0,655360,False,33423360,447222,52,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-13-36,1568441616,41.056703090667725,2119.2338211536407,31557,jimmy-desktop,10.142.16.225,2119.2338211536407,33423360,52,10,d6d2e6ec,15.70918008346509,2.8840450014375825,1.024998535710218,33423360,33423360,510,0,5193.897,83.324,nan,nan,4154.262,510,2.88,1.6326665305566843,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
438.7348989300168,8.623303922666553,314.6347518177965,131.2775436484046,4983,0,655360,False,34078720,452205,53,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-14-18,1568441658,42.426011085510254,2161.659832239151,31557,jimmy-desktop,10.142.16.225,2161.659832239151,34078720,53,10,d6d2e6ec,15.721473705046828,2.885122192081448,1.0271390240286609,34078720,34078720,520,0,5194.187,83.627,nan,nan,4021.029,520,2.9,1.6155494421403511,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
428.0986459527696,5.183365844455359,316.06982938632143,131.87864761521433,4969,0,655360,False,34734080,457174,54,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-15-00,1568441700,41.304474115371704,2202.9643063545227,31557,jimmy-desktop,10.142.16.225,2202.9643063545227,34734080,54,10,d6d2e6ec,15.726333321555186,2.885332255266705,1.0282379056285724,34734080,34734080,530,0,5192.099,79.021,nan,nan,4157.233,530,2.96,1.6728418933061187,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
394.88666462797414,6.8685664645983335,314.9289149784901,130.8769445552453,5014,0,655360,False,35389440,462188,55,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-15-41,1568441741,40.99498438835144,2243.959290742874,31557,jimmy-desktop,10.142.16.225,2243.959290742874,35389440,55,10,d6d2e6ec,15.728150222220325,2.885091847967649,1.029258441910693,35389440,35389440,540,0,5192.018,77.235,nan,nan,4050.299,540,2.94,1.6542067585401772,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
455.4060729334164,8.127242479115447,315.9069328728876,131.0778,5000,0,655360,False,36044800,467188,56,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-16-22,1568441782,41.69139051437378,2285.650681257248,31557,jimmy-desktop,10.142.16.225,2285.650681257248,36044800,56,10,d6d2e6ec,15.734749950890011,2.885899249259373,1.0304671067854507,36044800,36044800,550,0,5191.9,71.749,nan,nan,4021.292,550,2.96,1.6365818036383026,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
421.02441589565046,7.5195172171713995,316.5940810439913,131.12585170340682,4990,0,655360,False,36700160,472178,57,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-17-04,1568441824,41.014583587646484,2326.6652648448944,31557,jimmy-desktop,10.142.16.225,2326.6652648448944,36700160,57,10,d6d2e6ec,15.73659474153157,2.885716444873054,1.0311748418991062,36700160,36700160,560,0,5185.778,67.546,nan,nan,4096.842,560,2.96,1.6365818036383026,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
466.2340809568921,6.518405397252054,317.71766592160685,130.9822284345048,5008,0,655360,False,37355520,477186,58,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-17-45,1568441865,41.52993988990784,2368.1952047348022,31557,jimmy-desktop,10.142.16.225,2368.1952047348022,37355520,58,10,d6d2e6ec,15.742302712012288,2.885799873239371,1.0325354108812936,37355520,37355520,570,0,5182.165,80.894,nan,nan,4032.51,570,2.96,1.6365818036383026,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
491.1730725358999,7.409532426366953,319.2936429371087,131.63232931726907,4980,0,655360,False,38010880,482166,59,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-18-26,1568441906,40.90033721923828,2409.0955419540405,31557,jimmy-desktop,10.142.16.225,2409.0955419540405,38010880,59,10,d6d2e6ec,15.743519133157639,2.885299048064177,1.0331033483338765,38010880,38010880,580,0,5180.549,77.88,nan,nan,4070.986,580,2.9,1.57797338380595,"[0.0, 0.9000000000000004, 3.0, 5.0, 5.0]"
413.3128168538476,8.825769436906864,319.36020808146054,131.1935677187375,5006,0,655360,False,38666240,487172,60,edbfd2cff7a64968a552aac4a51ff57b,2019-09-13_23-19-07,1568441947,41.45825219154358,2450.553794145584,31557,jimmy-desktop,10.142.16.225,2450.553794145584,38666240,60,10,d6d2e6ec,15.747989202035049,2.885749022857248,1.0342123111153518,38666240,38666240,590,0,5178.018,83.816,nan,nan,4010.672,590,2.96,1.6365818036383026,"[0.0, 0.9000000000000004, 3.0, 5.0, 6.0]"
